VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,CATEGORY_CODE,CATEGORY_NAME,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,GL_ENTITY,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PO_PROCESSING_TYPE,PO_UPDATE_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI HOSPITAL,Yes,70015002,COOK MEDICAL INC,8/22/2024 12:00:00 AM,M2138680,PURCHASE ORDER,NF,SC 3W LP RC OFF W - PG70015002G00219,PMMPOS,INTRAVENOUS OR ARTERIAL TUBING NEEDLELESS INJECTION PORTS OR STOPCOCKS OR MANIFOLDS,G00219,INTERVENTIONAL RADIOLOGY,21050,MED/SURG DISPOSABLE,PP-CA-723,,SC 3W LP RC OFF W - PG,903037,70015002,20,,20,20,1,20,20,119.8,119.8,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"INTRAVENOUS OR ARTERIAL TUBING NEEDLELESS INJECTION PORTS OR STOPCOCKS OR MANIFOLDS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,119.8,M,MOUNT SINAI HOSPITAL,010401464220,False,PP-CA-723,,Yes,Yes,,246402,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903037, MED/SURG DISPOSABLE,8/22/2024 12:00:00 AM,CLOSED,2,5.99,CLOSED,EACH,8/22/2024 12:00:00 AM,NF,8/22/2024 12:00:00 AM,NF,8/22/2024 12:00:00 AM,MSIR032582,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,119.8,INTRAVENOUS AND ARTERIAL TUBING AND ADMINISTRATION SETS AND RELATED PRODUCTS,42221612,INTRAVENOUS AND ARTERIAL ADMINISTRATION PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903004,"903004, BARE METAL STENTS",MOUNT SINAI HOSPITAL,Yes,G49471,COOK MEDICAL INC,9/5/2024 12:00:00 AM,M2142836,PURCHASE ORDER,NF,SET INTRO .018IN LNG 50CM 20CM 5FR 21GAG49471G49471,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS,G49471,CARDIAC CATH LAB,12501,BARE METAL STENTS,PP-CA-711,,SET INTRO .018IN LNG 50CM 20CM 5FR 21GA,903004,G49471,5,,5,5,1,5,5,204.9,204.9,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,204.9,M,MOUNT SINAI HOSPITAL,010401264254,False,PP-CA-711,,Yes,Yes,,429288,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903004, BARE METAL STENTS,9/5/2024 12:00:00 AM,CLOSED,2,40.98,CLOSED,EACH,9/5/2024 12:00:00 AM,NF,9/5/2024 12:00:00 AM,NF,9/5/2024 12:00:00 AM,2967337,"JORDAN, JUANITA",,,M 0126 CARD CATH LAB GP5C RM280,204.9,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203444,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903004,"903004, BARE METAL STENTS",MOUNT SINAI HOSPITAL,Yes,G48004,COOK MEDICAL INC,4/1/2024 12:00:00 AM,M2085447,PURCHASE ORDER,NF,SET INTRODUCER 10CM 7CM .018IN 4FR 21GA MICROPUNCTURE PUSH-PLUS NITINOL CATHETER GUIDEWIRE ECHOTIP NEEDLE TRANSITIONLESS STIFF CANNULA STERILE DISPOSABLEG48004G48004,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS,G48004,CARDIAC CATH LAB,12501,BARE METAL STENTS,PP-CA-711,,SET INTRODUCER 10CM 7CM .018IN 4FR 21GA MICROPUNCTURE PUSH-PLUS NITINOL CATHETER GUIDEWIRE ECHOTIP NEEDLE TRANSITIONLESS STIFF CANNULA STERILE DISPOSABLE,903004,G48004,150,,150,150,1,150,150,5895,5895,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,5895,M,MOUNT SINAI HOSPITAL,010401264254,False,PP-CA-711,,Yes,Yes,,429243,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903004, BARE METAL STENTS,4/1/2024 12:00:00 AM,CLOSED,4,39.3,CLOSED,EACH,4/1/2024 12:00:00 AM,NF,4/1/2024 12:00:00 AM,NF,4/1/2024 12:00:00 AM,MSCL031359,CATHLAB REQUISITION INTERFACE,,,M 0126 CARD CATH LAB GP5C RM280,5895,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203444,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G31138,COOK MEDICAL INC,7/22/2024 12:00:00 AM,M2126622,PURCHASE ORDER,NF,SHEATH GUIDING 90CM 6FR .087IN FLEXOR SHUTTLE-SL HYDROPHILIC TUOHY BORST SIDEARM RADIOPAQUE STIFFEN PROXIMAL SHAFT ATRAUMATIC TIP STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIREG31138G31138,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G31138,OR SUITE GENERAL SURGERY,12207,CATHETERS,PP-CA-711,,SHEATH GUIDING 90CM 6FR .087IN FLEXOR SHUTTLE-SL HYDROPHILIC TUOHY BORST SIDEARM RADIOPAQUE STIFFEN PROXIMAL SHAFT ATRAUMATIC TIP STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE,903009,G31138,1,,1,1,1,1,1,91.82,91.82,101-101-11-12207-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0729 OR VASCULAR GP3E,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,91.82,M,MOUNT SINAI HOSPITAL,010407774245,False,PP-CA-711,,Yes,Yes,,208358,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,7/22/2024 12:00:00 AM,CLOSED,12,91.82,CLOSED,EACH,7/22/2024 12:00:00 AM,NF,7/22/2024 12:00:00 AM,NF,7/22/2024 12:00:00 AM,2949355,"RAMOS, ANTHONY",,,M 0729 OR VASCULAR GP3E,91.82,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G56552,COOK MEDICAL INC,6/24/2024 12:00:00 AM,M2116518,PURCHASE ORDER,NF,CATHETER SUPPORT CXI STRAIGHT L150 CM OD2.6 FR ACCEPTS .018 IN GUIDEWIREG56552G56552,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETERS FOR GENERAL USE,G56552,CARDIAC CATH LAB,12501,CATHETERS,PP-CA-733,,CATHETER SUPPORT CXI STRAIGHT L150 CM OD2.6 FR ACCEPTS .018 IN GUIDEWIRE,903009,G56552,1,,1,1,1,1,1,190.49,190.49,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETERS FOR GENERAL USE 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,190.49,M,MOUNT SINAI HOSPITAL,010401264245,False,PP-CA-733,,Yes,Yes,,549194,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,6/24/2024 12:00:00 AM,CLOSED,1,190.49,CLOSED,EACH,6/24/2024 12:00:00 AM,NF,6/24/2024 12:00:00 AM,NF,6/24/2024 12:00:00 AM,MSCL032860,CATHLAB REQUISITION INTERFACE,,,M 0126 CARD CATH LAB GP5C RM280,190.49,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203402,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G31138,COOK MEDICAL INC,7/31/2024 12:00:00 AM,M2130235,PURCHASE ORDER,NF,SHEATH GUIDING 90CM 6FR .087IN FLEXOR SHUTTLE-SL HYDROPHILIC TUOHY BORST SIDEARM RADIOPAQUE STIFFEN PROXIMAL SHAFT ATRAUMATIC TIP STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIREG31138G31138,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G31138,INTERVENTIONAL RADIOLOGY,21050,CATHETERS,PP-CA-711,,SHEATH GUIDING 90CM 6FR .087IN FLEXOR SHUTTLE-SL HYDROPHILIC TUOHY BORST SIDEARM RADIOPAQUE STIFFEN PROXIMAL SHAFT ATRAUMATIC TIP STERILE DISPOSABLE ACCEPTS .038IN GUIDEWIRE,903009,G31138,2,,2,2,1,2,2,183.64,183.64,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,183.64,M,MOUNT SINAI HOSPITAL,010401464245,False,PP-CA-711,,Yes,Yes,,208358,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,7/31/2024 12:00:00 AM,CLOSED,1,91.82,CLOSED,EACH,7/31/2024 12:00:00 AM,NF,7/31/2024 12:00:00 AM,NF,7/31/2024 12:00:00 AM,MSIR032225,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,183.64,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G13081,COOK MEDICAL INC,7/15/2024 12:00:00 AM,M2123815,PURCHASE ORDER,NF,SET INTRODUCER 38.5CM 10FR FLEXOR CHECK-FLO SHEATH ACCEPTS .035IN GUIDEWIREG13081G13081,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS,G13081,INTERVENTIONAL RADIOLOGY,21050,CATHETERS,PP-CA-723,,SET INTRODUCER 38.5CM 10FR FLEXOR CHECK-FLO SHEATH ACCEPTS .035IN GUIDEWIRE,903009,G13081,2,,2,2,1,2,2,219.98,219.98,101-101-11-21050-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0146 INTERVENTIONAL RADIOLOGY,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,219.98,M,MOUNT SINAI HOSPITAL,010401464245,False,PP-CA-723,,Yes,Yes,,145545,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,7/15/2024 12:00:00 AM,CLOSED,1,109.99,CLOSED,EACH,7/15/2024 12:00:00 AM,NF,7/15/2024 12:00:00 AM,NF,7/15/2024 12:00:00 AM,MSIR031933,"RADIOLOGY REQ INTERFACE, INTERVENTIONAL",,,M 0146 INTERVENTIONAL RADIOLOGY,219.98,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203444,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G11672,COOK MEDICAL INC,5/9/2024 12:00:00 AM,M2100423,PURCHASE ORDER,NF,INTRODUCER SHEATH CKFLO 18.0F 30CMG11672G11672,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G11672,CARDIAC CATH LAB,12501,CATHETERS,PP-CA-711,,INTRODUCER SHEATH CKFLO 18.0F 30CM,903009,G11672,3,,3,3,1,3,3,337.77,337.77,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,337.77,M,MOUNT SINAI HOSPITAL,010401264245,False,PP-CA-711,,Yes,Yes,,111652,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,5/9/2024 12:00:00 AM,CLOSED,1,112.59,CLOSED,EACH,5/9/2024 12:00:00 AM,NF,5/9/2024 12:00:00 AM,NF,5/9/2024 12:00:00 AM,MSCL032085,CATHLAB REQUISITION INTERFACE,,,M 0126 CARD CATH LAB GP5C RM280,337.77,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G11672,COOK MEDICAL INC,6/4/2024 12:00:00 AM,M2109608,PURCHASE ORDER,NF,INTRODUCER SHEATH CKFLO 18.0F 30CMG11672G11672,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G11672,CARDIAC CATH LAB,12501,CATHETERS,PP-CA-711,,INTRODUCER SHEATH CKFLO 18.0F 30CM,903009,G11672,3,,3,3,1,3,3,337.77,337.77,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,337.77,M,MOUNT SINAI HOSPITAL,010401264245,False,PP-CA-711,,Yes,Yes,,111652,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,6/4/2024 12:00:00 AM,CLOSED,1,112.59,CLOSED,EACH,6/4/2024 12:00:00 AM,NF,6/11/2024 12:00:00 AM,NF,6/4/2024 12:00:00 AM,MSCL032537,CATHLAB REQUISITION INTERFACE,,,M 0126 CARD CATH LAB GP5C RM280,337.77,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G08024,COOK MEDICAL INC,9/18/2024 12:00:00 AM,M2148053,PURCHASE ORDER,NF,SET INTRODUCER 13CM 24CM .038IN 14FR CHECK-FLO PERFORMER J TIP LARGE VALVE GUIDEWIRE RADIOPAQUE DILATOR STERILE DISPOSABLEG08024G08024,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS,G08024,CARDIAC CATH LAB,12501,CATHETERS,PP-CA-711,,SET INTRODUCER 13CM 24CM .038IN 14FR CHECK-FLO PERFORMER J TIP LARGE VALVE GUIDEWIRE RADIOPAQUE DILATOR STERILE DISPOSABLE,903009,G08024,10,,10,10,1,10,10,476.7,476.7,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,476.7,M,MOUNT SINAI HOSPITAL,010401264245,False,PP-CA-711,,Yes,Yes,,152727,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,9/18/2024 12:00:00 AM,CLOSED,4,47.67,CLOSED,EACH,9/18/2024 12:00:00 AM,NF,9/18/2024 12:00:00 AM,NF,9/18/2024 12:00:00 AM,MSCL034243,CATHLAB REQUISITION INTERFACE,,,M 0126 CARD CATH LAB GP5C RM280,476.7,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203444,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G08024,COOK MEDICAL INC,4/24/2024 12:00:00 AM,M2094454,PURCHASE ORDER,NF,SET INTRODUCER 13CM 24CM .038IN 14FR CHECK-FLO PERFORMER J TIP LARGE VALVE GUIDEWIRE RADIOPAQUE DILATOR STERILE DISPOSABLEG08024G08024,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS,G08024,CARDIAC CATH LAB,12501,CATHETERS,PP-CA-711,,SET INTRODUCER 13CM 24CM .038IN 14FR CHECK-FLO PERFORMER J TIP LARGE VALVE GUIDEWIRE RADIOPAQUE DILATOR STERILE DISPOSABLE,903009,G08024,15,,15,15,1,15,15,715.05,715.05,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCER SETS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 12501",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,715.05,M,MOUNT SINAI HOSPITAL,010401264245,False,PP-CA-711,,Yes,Yes,,152727,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,4/24/2024 12:00:00 AM,CLOSED,1,47.67,CLOSED,EACH,4/24/2024 12:00:00 AM,NF,4/24/2024 12:00:00 AM,NF,4/24/2024 12:00:00 AM,2913587,"GURUNG, ARBINDA",,,M 0126 CARD CATH LAB GP5C RM280,715.05,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203444,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2024,"ELECTROPHYSIOLOGY LAB, 12624",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,CLOSED,903009,"903009, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G04443,COOK MEDICAL INC,8/8/2024 12:00:00 AM,M2133509,PURCHASE ORDER,NF,DILATOR COONS TAPERG04443G04443,PMMPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS,G04443,ELECTROPHYSIOLOGY LAB,12624,CATHETERS,PP-CA-723,,DILATOR COONS TAPER,903009,G04443,20,,20,20,1,20,20,479.8,479.8,101-101-11-12624-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,NF,NF,"DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETER INTRODUCERS 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0364 CARD CATH LAB GP5C RM280,"ELECTROPHYSIOLOGY LAB, 12624",MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,479.8,M,MOUNT SINAI HOSPITAL,010403644245,False,PP-CA-723,,Yes,Yes,,241850,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,903009, CATHETERS,8/8/2024 12:00:00 AM,CLOSED,1,23.99,CLOSED,EACH,8/8/2024 12:00:00 AM,NF,8/8/2024 12:00:00 AM,NF,8/8/2024 12:00:00 AM,2956839,"GURUNG, ARBINDA",,,M 0364 CARD CATH LAB GP5C RM280,479.8,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203403,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
