VendName,Year of Po Date,Dept Desc_Num   ,Facility Dept,MnfrName,Unspsc Segment,And Filter,Direct Filter,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,MfrCatno,MfrName,Po Date,Pono Release,PoType,REQ_SOURCE,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,PO_QTY_CALC,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,Qty in EA test,SPEND,SPEND_VALUE,ALIAS,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),Has Contract Old,INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PunchOut Detail,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Vend Name,VendCode
COOK MEDICAL INC,2023,"Endoscopy Room, 2232",S NASSAU,COOK MEDICAL INC,OTHER IMPLANTS,True,True,OPEN,,,S NASSAU,No,G15671,COOK MEDICAL INC,10/17/2023 12:00:00 AM,8304576,Special-Special_,,INSTINCT PLUS ENDOSCOPIC CLIPPG15671G15671,LAWPOS,OTHER IMPLANTS,G15671,Endoscopy Room,2232,Other Implants,,,INSTINCT PLUS ENDOSCOPIC CLIPP,,G15671,,0,,2,,,0,3800,3800,,,Isa Shachove,Isa Shachove,"OTHER IMPLANTS 
 
COOK MEDICAL INC",,MM - Store Room,"Endoscopy Room, 2232",S NASSAU,,OPEN,,FALSE,FALSE,3800,,S NASSAU,,True,,No,No,,G15671,COOK MEDICAL INC,COOK MEDICAL INC,,,No, ,NO,,,,OPEN,1,1900,OPEN,BX,10/17/2023 12:00:00 AM,NF,,,Christine Alejandro,,,STORE,3800,,,,COOK MEDICAL INC,6030
COOK MEDICAL INC,2024,"CARDIAC CATH LAB, 01040126",MOUNT SINAI HOSPITAL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,OPEN,4245,"4245, CATHETERS",MOUNT SINAI HOSPITAL,Yes,G00466,COOK MEDICAL INC,8/26/2024 12:00:00 AM,M2139646,PURCHASE ORDER,NF,GUIDEWIRE J TCOAT .025IN 145CM 3MMG00466G00466,PMMPOS,VASCULAR IMAGING GUIDEWIRES,G00466,CARDIAC CATH LAB,01040126,CATHETERS,PP-CA-561,,GUIDEWIRE J TCOAT .025IN 145CM 3MM,4245,G00466,,,0,3,1,3,0,35.97,35.97,101-101-11-12501-00000000000-0-0,NF,MSH MAIN PURCHASING,MSH MAIN PURCHASING,"VASCULAR IMAGING GUIDEWIRES 
 
COOK MEDICAL INC",SYSTEM CREATED,M 0126 CARD CATH LAB GP5C RM280,"CARDIAC CATH LAB, 01040126",MOUNT SINAI HOSPITAL,ACTIVE,OPEN,EDI,TRUE,TRUE,35.97,M,MOUNT SINAI HOSPITAL,010401264245,False,PP-CA-561,Yes,Yes,,111545,COOK MEDICAL INC,COOK MEDICAL INC,1/EA,1,No, ,NO,4245, CATHETERS,8/26/2024 12:00:00 AM,OPEN,1,11.99,OPEN,EACH,8/26/2024 12:00:00 AM,NF,8/26/2024 12:00:00 AM,2963708,"GURUNG, ARBINDA",,,M 0126 CARD CATH LAB GP5C RM280,0,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203404,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,COOK
COOK MEDICAL INC,2025,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,OPEN,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI HOSPITAL,Yes,G57903,COOK MEDICAL,9/24/2025 12:00:00 AM,M3157885,GOODS,NF,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L22 CM ODSEC3 MM ILIAC FEMORALG57903G57903,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57903,OR SUITE GENERAL SURGERY,12207,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATATION ADVANCE SERENITY HYDROPHILIC L150 CM L22 CM ODSEC3 MM ILIAC FEMORAL,903003,G57903,0,0,0,2,1,2,0,0,0,NF,NF,VEGA WILLIAM,VEGA WILLIAM,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,12207 OR VASCULAR GP3E,"OR SUITE GENERAL SURGERY, 12207",MOUNT SINAI HOSPITAL,ACTIVE,OPEN,EDI,TRUE,TRUE,472.98,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12207-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,0,8395652,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,9/24/2025 12:00:00 AM,OPEN,5-1-1,236.49,OPEN,EACH,9/24/2025 12:00:00 AM,NF,9/24/2025 12:00:00 AM,M86750,ASHLEY SHANNON,,,MOUNT SINAI HOSPITAL - RECVG MAIN,0,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"ANESTHESIOLOGY, 12270",MOUNT SINAI MORNINGSIDE,COOK MEDICAL,RESPIRATORY THERAPY SUPPLIES,True,True,OPEN,905017,"905017, RESPIRATORY THERAPY SUPPLIES",MOUNT SINAI MORNINGSIDE,Yes,G10699,COOK MEDICAL,9/24/2025 12:00:00 AM,W1093746,GOODS,NF,CATHETER CRICOTHYROTOMY 7.5CM 4.2CM MELKER 6MM 4MM PREASSEMBLED DILATOR RADIOPAQUEG10699G10699,ORAPOS,RESPIRATORY THERAPY SUPPLIES,G10699,ANESTHESIOLOGY,12270,RESPIRATORY THERAPY SUPPLIES,MSHS-NS-009,,CATHETER CRICOTHYROTOMY 7.5CM 4.2CM MELKER 6MM 4MM PREASSEMBLED DILATOR RADIOPAQUE,905017,G10699,0,0,0,5,1,5,0,0,0,NF,NF,BANNERMAN TRACEY,BANNERMAN TRACEY,"RESPIRATORY THERAPY SUPPLIES 
 
COOK MEDICAL",Y,12270 ANESTHESIA ORACLE ITEMS,"ANESTHESIOLOGY, 12270",MOUNT SINAI MORNINGSIDE,ACTIVE,OPEN,EDI,TRUE,TRUE,1195,MOUNT SINAI MORNINGSIDE,MOUNT SINAI MORNINGSIDE,302-302-11-12270-905017-00000000000-000-0000-000-00000-00000----,False,MSHS-NS-009,Yes,Yes,0,1015971,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,905017, RESPIRATORY THERAPY SUPPLIES,9/24/2025 12:00:00 AM,OPEN,1-1-1,239,OPEN,EACH,9/24/2025 12:00:00 AM,NF,9/24/2025 12:00:00 AM,L34026,SALDANA ERIKA,,,MOUNT SINAI MORNINGSIDE - RECVG MAIN,0,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2025,"OPERATING ROOM SUITE, 12200",MOUNT SINAI QUEENS,COOK MEDICAL,ANGIOPLASTY BALLOON CATHETERS,True,True,OPEN,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI QUEENS,Yes,G57924,COOK MEDICAL,9/24/2025 12:00:00 AM,M3157797,GOODS,NF,CATHETER BALLOON DILATATION L22 CM L150 CM ODSEC2 MMG57924G57924,ORAPOS,ANGIOPLASTY BALLOON CATHETERS,G57924,OPERATING ROOM SUITE,12200,ANGIOPLASTY BALLOON CATHETERS,PP-CA-551,,CATHETER BALLOON DILATATION L22 CM L150 CM ODSEC2 MM,903003,G57924,0,0,0,1,1,1,0,0,0,NF,NF,GADSDEN CHONTE,GADSDEN CHONTE,"ANGIOPLASTY BALLOON CATHETERS 
 
COOK MEDICAL",Y,12200 OR 25-20 30TH AVE 3RD FL A3-101,"OPERATING ROOM SUITE, 12200",MOUNT SINAI QUEENS,ACTIVE,OPEN,EDI,TRUE,TRUE,215.49,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-12200-903003-00000000000-000-0000-000-00000-00000----,False,PP-CA-551,Yes,Yes,0,8685606,COOK MEDICAL,COOK MEDICAL,NF,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,9/24/2025 12:00:00 AM,OPEN,1-1-1,215.49,OPEN,EACH,9/24/2025 12:00:00 AM,NF,9/24/2025 12:00:00 AM,Q13612,PASION RENATO,,,MOUNT SINAI QUEENS - RECVG MAIN,0,NF,NF,NF,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"CARDIOLOGY INTERVENTIONAL PROCEDURES, 12506",MOUNT SINAI BETH ISRAEL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BETH ISRAEL,Yes,G12170,COOK MEDICAL INC,12/12/2023 12:00:00 AM,1423262,GOODS,NF,CATHETER ANGIOGRAPHIC 5FR DIA 125CML CEREBRAL VERTEBRAL ANGLED BRAIDED BEACON TIP TORCON NB ADVANTAGE LATEX-FREE RADIOPAQUE STERILE SINGLE-USE 0.038IN GUIDEWIRE COMPATIBLEG12170G12170,ORAPOS,ANGIOGRAPHY CATHETERS,G12170,CARDIOLOGY INTERVENTIONAL PROCEDURES,12506,MED/SURG DISPOSABLE,PP-CA-543,,CATHETER ANGIOGRAPHIC 5FR DIA 125CML CEREBRAL VERTEBRAL ANGLED BRAIDED BEACON TIP TORCON NB ADVANTAGE LATEX-FREE RADIOPAQUE STERILE SINGLE-USE 0.038IN GUIDEWIRE COMPATIBLE,903037,G12170,1,1,1,1,5,5,5,114.99,114.99,401-404-11-12506-00000000000-0-0,NF,BANNERMAN   TRACEY,"BANNERMAN, TRACEY","ANGIOGRAPHY CATHETERS 
 
COOK MEDICAL INC",BUYER CREATED,PE 4099 4409,"CARDIOLOGY INTERVENTIONAL PROCEDURES, 12506",MOUNT SINAI BETH ISRAEL,ACTIVE,CLOSED,EDI,TRUE,TRUE,114.99,CHP,MOUNT SINAI BETH ISRAEL,4409-900110-04-4099-0000000000-0000-000-000,False,PP-CA-543,Yes,Yes,114.99,8028126,COOK MEDICAL INC,COOK MEDICAL INC,BX5,5,No, ,NO,903037, MED/SURG DISPOSABLE,12/12/2023 12:00:00 AM,CLOSED,1-1-1,114.99,APPROVED,BOX,12/12/2023 12:00:00 AM,NF,12/11/2023 12:00:00 AM,3294130,"RABELO, JOSE",,,MT SINAI BETH ISRAEL,114.99,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203433,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"NURSING INTENSIVE CARE UNIT-BIM, 10500",MOUNT SINAI BETH ISRAEL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BETH ISRAEL,Yes,COKG57716,COOK MEDICAL INC,5/16/2023 12:00:00 AM,1384785,GOODS,NF,TRAY INTRODUCER BLUE RHINO G2 7.5 MM 8.5 MM 9 MM PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR PHARMACEUTICALCOKG57716G57716,ORAPOS,ENDOTRACHEAL OR TRACHEOTOMY SETS,G57716,NURSING INTENSIVE CARE UNIT-BIM,10500,MED/SURG DISPOSABLE,MSHS-NS-009,MSHS-NS-009-MDLN,TRAY INTRODUCER BLUE RHINO G2 7.5 MM 8.5 MM 9 MM PERCUTANEOUS TRACHEOSTOMY TUBE LOAD DIALATOR PHARMACEUTICAL,903037,COKG57716,5,5,5,5,1,5,5,1890,1890,401-404-11-10500-00000000000-0-0,NF,BALSEIRO   LOURDES,"BALSEIRO, LOURDES","ENDOTRACHEAL OR TRACHEOTOMY SETS 
 
COOK MEDICAL INC",BUYER CREATED,PE 2304 4409,"NURSING INTENSIVE CARE UNIT-BIM, 10500",MOUNT SINAI BETH ISRAEL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1890,CHP,MOUNT SINAI BETH ISRAEL,4409-900110-04-2304-0000000000-0000-000-000,False,MSHS-NS-009,Yes,Yes,1890,1926470,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,5/16/2023 12:00:00 AM,CLOSED,1-1-1,378,APPROVED,EACH,5/16/2023 12:00:00 AM,NF,5/16/2023 12:00:00 AM,3213791,"RIVERA, ANGEL LUIS",,,MT SINAI BETH ISRAEL,1890,AIRWAY MANAGEMENT PRODUCTS,42271910,RESPIRATORY AND ANESTHESIA AND RESUSCITATION PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"GI UNIT, 12807",MOUNT SINAI MORNINGSIDE,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903078,"903078, ENDOSCOPY SUPPLIES",MOUNT SINAI MORNINGSIDE,Yes,G35129,COOK MEDICAL INC,1/12/2023 12:00:00 AM,1361850,GOODS,NF,LIGATOR 2.8MM 9.5-13MM 5FR DUETTE ESOPHAGEAL GASTRIC COLONIC 6 BAND SNARE SHEATH BRAIDED LOOP MUCOSECTOMY STERILE DISPOSABLE ENDOSCOPIC MINI HEXAGON LATEXG35129G35129,ORAPOS,ENDOSCOPIC LIGATORS,G35129,GI UNIT,12807,ENDOSCOPY SUPPLIES,PP-OR-2506,,LIGATOR 2.8MM 9.5-13MM 5FR DUETTE ESOPHAGEAL GASTRIC COLONIC 6 BAND SNARE SHEATH BRAIDED LOOP MUCOSECTOMY STERILE DISPOSABLE ENDOSCOPIC MINI HEXAGON LATEX,903078,G35129,2,2,2,2,1,2,2,510,510,302-302-11-12807-00000000000-0-0,NF,AMPONSAH   EMMANUEL,"AMPONSAH, EMMANUEL","ENDOSCOPIC LIGATORS 
 
COOK MEDICAL INC",BUYER CREATED,SL 4510 1109,"GI UNIT, 12807",MOUNT SINAI MORNINGSIDE,ACTIVE,CLOSED,EDI,TRUE,TRUE,510,CHP,MOUNT SINAI MORNINGSIDE,1109-900168-02-4510-0000000000-0000-000-000,False,PP-OR-2506,Yes,Yes,510,8000900,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903078, ENDOSCOPY SUPPLIES,1/12/2023 12:00:00 AM,CLOSED,1-1-1,255,APPROVED,EACH,1/12/2023 12:00:00 AM,NF,1/11/2023 12:00:00 AM,3163974,"TORRES, ERIKA E",,,SL ST LUKES,510,ENDOSCOPIC INSTRUMENTS,42294922,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"OBSTETRICS AND GYNECOLOGY DEPARTMENT, 13120",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903035,"903035, LAB SUPPLIES",MOUNT SINAI WEST,Yes,G16908,COOK MEDICAL INC,2/7/2023 12:00:00 AM,1366603,GOODS,NF,SET CELL SAMPLER 27CM 5.7FR NONRADIOPAQUE CATHETER MALLEABLE STYLET STERILE DISPOSABLEG16908G16908,ORAPOS,ENDOMETRIAL CELL SAMPLER SETS,G16908,OBSTETRICS AND GYNECOLOGY DEPARTMENT,13120,LAB SUPPLIES,PP-OR-1809,,SET CELL SAMPLER 27CM 5.7FR NONRADIOPAQUE CATHETER MALLEABLE STYLET STERILE DISPOSABLE,903035,G16908,20,20,20,20,1,20,20,686.8,686.8,307-954-21-13120-00000000000-0-0,NF,NEAL   LEILA,"NEAL, LEILA","ENDOMETRIAL CELL SAMPLER SETS 
 
COOK MEDICAL INC",BUYER CREATED,RH 4100 1109 1,"OBSTETRICS AND GYNECOLOGY DEPARTMENT, 13120",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,686.8,CHP,MOUNT SINAI WEST,1138-910601-00-4100-SL41009303-0000-000-000,False,PP-OR-1809,Yes,Yes,686.8,1000196,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903035, LAB SUPPLIES,2/7/2023 12:00:00 AM,CLOSED,1-1-1,34.34,APPROVED,EACH,2/7/2023 12:00:00 AM,NF,2/7/2023 12:00:00 AM,3171920,"NUNZIATO, IZABELA A",,,RH ROOSEVELT,686.8,DIAGNOSTIC ASSESSMENT AND EXAM PRODUCTS FOR GENERAL USE,42181505,PATIENT EXAM AND MONITORING PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903030,"903030, IMPLANTS",MOUNT SINAI WEST,Yes,G52833,COOK MEDICAL INC,11/10/2023 12:00:00 AM,1417940,GOODS,NF,SET DILATOR 45CM .035IN 14FR ENDOVASCULAR HYDROPHILIC LONG TAPEREDG52833G52833,ORAPOS,SURGICAL DILATORS,G52833,OR SUITE VASCULAR SURGERY,12214,IMPLANTS,MSHS-CVIR-008,,SET DILATOR 45CM .035IN 14FR ENDOVASCULAR HYDROPHILIC LONG TAPERED,903030,G52833,1,1,1,1,1,1,1,139,139,301-301-11-12214-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","SURGICAL DILATORS 
 
COOK MEDICAL INC",BUYER CREATED,RH 2646 1109,"OR SUITE VASCULAR SURGERY, 12214",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,139,CHP,MOUNT SINAI WEST,1109-900152-01-2646-0000000000-0000-000-000,False,MSHS-CVIR-008,Yes,Yes,139,8211897,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903030, IMPLANTS,11/10/2023 12:00:00 AM,CLOSED,6-1-1,139,APPROVED,EACH,11/10/2023 12:00:00 AM,NF,11/10/2023 12:00:00 AM,3283198,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,139,SURGICAL DILATORS AND PROBES AND GROOVES AND RELATED PRODUCTS,42292601,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI WEST,Yes,G09502,COOK MEDICAL INC,6/13/2023 12:00:00 AM,1390293,GOODS,NF,CATHETER DRNG 10.2FR 25CM MCLC 6 SDPRTG09502G09502,ORAPOS,SURGICAL DRAINS OR DRAIN SETS,G09502,INTERVENTIONAL RADIOLOGY,21050,ANGIOPLASTY BALLOON CATHETERS,PP-CA-536,,CATHETER DRNG 10.2FR 25CM MCLC 6 SDPRT,903003,G09502,2,2,2,2,1,2,2,168.98,168.98,301-301-11-21050-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","SURGICAL DRAINS OR DRAIN SETS 
 
COOK MEDICAL INC",BUYER CREATED,RH 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,168.98,CHP,MOUNT SINAI WEST,1109-900198-01-9369-0000000000-0000-000-000,False,PP-CA-536,Yes,Yes,168.98,4102318,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,6/13/2023 12:00:00 AM,CLOSED,2-1-1,84.49,APPROVED,EACH,6/13/2023 12:00:00 AM,NF,6/13/2023 12:00:00 AM,3224352,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,168.98,SURGICAL SUPPORT SUPPLIES,42295453,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903003,"903003, ANGIOPLASTY BALLOON CATHETERS",MOUNT SINAI WEST,Yes,G09502,COOK MEDICAL INC,8/30/2023 12:00:00 AM,1404729,GOODS,NF,CATHETER DRNG 10.2FR 25CM MCLC 6 SDPRTG09502G09502,ORAPOS,SURGICAL DRAINS OR DRAIN SETS,G09502,INTERVENTIONAL RADIOLOGY,21050,ANGIOPLASTY BALLOON CATHETERS,PP-CA-536,,CATHETER DRNG 10.2FR 25CM MCLC 6 SDPRT,903003,G09502,2,2,2,2,1,2,2,168.98,168.98,301-301-11-21050-00000000000-0-0,NF,PERNELL   JOURNEE,"PERNELL, JOURNEE","SURGICAL DRAINS OR DRAIN SETS 
 
COOK MEDICAL INC",BUYER CREATED,RH 9369 1109,"INTERVENTIONAL RADIOLOGY, 21050",MOUNT SINAI WEST,ACTIVE,CLOSED,EDI,TRUE,TRUE,168.98,CHP,MOUNT SINAI WEST,1109-900198-01-9369-0000000000-0000-000-000,False,PP-CA-536,Yes,Yes,168.98,4102318,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903003, ANGIOPLASTY BALLOON CATHETERS,8/30/2023 12:00:00 AM,CLOSED,2-1-1,84.49,APPROVED,EACH,8/30/2023 12:00:00 AM,NF,8/30/2023 12:00:00 AM,3255040,"MCLEOD, KENRICK CHRISTOPHER",,,RH ROOSEVELT,168.98,SURGICAL SUPPORT SUPPLIES,42295453,SURGICAL PRODUCTS,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"ENDOSCOPY, 12261",MOUNT SINAI BETH ISRAEL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903078,"903078, ENDOSCOPY SUPPLIES",MOUNT SINAI BETH ISRAEL,Yes,G22638,COOK MEDICAL INC,6/13/2023 12:00:00 AM,1390424,GOODS,NF,SET GASTROSTOMY 150CM .035IN 20FR 4.47MM FLOW 20 PERCUTANEOUS 1% XYLOCAINE SILICONE GAUZE PUSH METHOD GUIDEWIRE FEEDING TUBE STERILE DISPOSABLEG22638G22638,ORAPOS,GASTRIC PERCUTANEOUS TUBES OR KITS,G22638,ENDOSCOPY,12261,ENDOSCOPY SUPPLIES,PP-OR-1993,,SET GASTROSTOMY 150CM .035IN 20FR 4.47MM FLOW 20 PERCUTANEOUS 1% XYLOCAINE SILICONE GAUZE PUSH METHOD GUIDEWIRE FEEDING TUBE STERILE DISPOSABLE,903078,G22638,0,0,0,3,1,3,0,360,360,401-404-11-12261-00000000000-0-0,NF,FORERO   PAULO ANDRES,"FORERO, PAULO ANDRES","GASTRIC PERCUTANEOUS TUBES OR KITS 
 
COOK MEDICAL INC",SYSTEM CREATED,PE 2664 4409,"ENDOSCOPY, 12261",MOUNT SINAI BETH ISRAEL,ACTIVE,CLOSED,EDI,TRUE,TRUE,360,CHP,MOUNT SINAI BETH ISRAEL,4409-900168-04-2664-0000000000-0000-000-000,False,PP-OR-1993,Yes,Yes,,5135315,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903078, ENDOSCOPY SUPPLIES,6/13/2023 12:00:00 AM,CLOSED,1-1-1,120,APPROVED,EACH,6/13/2023 12:00:00 AM,NF,6/13/2023 12:00:00 AM,3224774,"XELO, NELSON",,,MT SINAI BETH ISRAEL,0,GASTROSTOMY AND JEJUNOSTOMY ACCESS DEVICES OR ACCESSORIES,42231602,CLINICAL NUTRITION,COOK MEDICAL INC,4900
COOK MEDICAL INC,2023,"CARDIOLOGY INTERVENTIONAL PROCEDURES, 12506",MOUNT SINAI BETH ISRAEL,COOK MEDICAL INC,MEDICAL EQUIPMENT AND ACCESSORIES AND SUPPLIES,True,True,PROCESSED,903037,"903037, MED/SURG DISPOSABLE",MOUNT SINAI BETH ISRAEL,Yes,G56552,COOK MEDICAL INC,3/14/2023 12:00:00 AM,1372872,GOODS,NF,CATHETER SUPPORT CXI STRAIGHT L150 CM OD2.6 FR ACCEPTS .018 IN GUIDEWIREG56552G56552,ORAPOS,DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETERS FOR GENERAL USE,G56552,CARDIOLOGY INTERVENTIONAL PROCEDURES,12506,MED/SURG DISPOSABLE,PP-CA-543,,CATHETER SUPPORT CXI STRAIGHT L150 CM OD2.6 FR ACCEPTS .018 IN GUIDEWIRE,903037,G56552,1,1,1,1,1,1,1,190.49,190.49,401-404-11-12506-00000000000-0-0,NF,BANNERMAN   TRACEY,"BANNERMAN, TRACEY","DIAGNOSTIC OR INTERVENTIONAL VASCULAR CATHETERS FOR GENERAL USE 
 
COOK MEDICAL INC",SYSTEM CREATED,PE 4099 4409,"CARDIOLOGY INTERVENTIONAL PROCEDURES, 12506",MOUNT SINAI BETH ISRAEL,ACTIVE,CLOSED,EDI,TRUE,TRUE,190.49,CHP,MOUNT SINAI BETH ISRAEL,4409-900194-04-4099-0000000000-0000-000-000,False,PP-CA-543,Yes,Yes,190.49,5134076,COOK MEDICAL INC,COOK MEDICAL INC,EA1,1,No, ,NO,903037, MED/SURG DISPOSABLE,3/14/2023 12:00:00 AM,CLOSED,2-1-1,190.49,APPROVED,EACH,3/14/2023 12:00:00 AM,NF,3/14/2023 12:00:00 AM,3188035,"LOPEZ, SAMUEL A",,,MT SINAI BETH ISRAEL,190.49,VASCULAR IMAGING AND INTERVENTIONAL CARDIOLOGY AND CARDIAC CATHETERIZATION LAB PRODUCTS,42203402,MEDICAL DIAGNOSTIC IMAGING AND NUCLEAR MEDICINE PRODUCTS,COOK MEDICAL INC,4900
