Facility Dept,Year of Po Date,VendName,Dept Desc_Num   ,Dwh Po Status,Exp_Code,Exp_Code_Desc,Facility,Has Contract,Has Contract Old,MfrCatno,MfrName,Po Date,Pono Release,PoType,SEARCH,Source Code,Unspsc Commodity,VendCatno,Dept Description,Dept Number,Expense Code Descrip,GHX_CONT_ID1,GHX_CONT_ID2,ItemDesc,Mmis Obj Code,MnfrCatNo,Qty Invoiced,Qty Received,Po Qty,Qoe Conv Ea,Qty in EA,SPEND,SPEND_VALUE,ALIAS,And Filter,ATTRIBUTE49,Buyer,Buyer Name,Commodity+MFR,Creation Method,Deliverto,Dept Desc_Num,Direct Filter,Dwh Facility,Dwh Item Status,Dwh Po Line Status,Dwh Po Submit Type,Exp_Code_Filter_Check,Exp_Desc_Filter_Check,Ext Price,Facility Id,FacilityVend,Full Gl Account,GHX_CONT_ID1_1,GHX_CONT_ID1_CALC,Has Contract (1),INVAMT,Item#,Mfr Name,MFR_VEN Name,Mmis Pkg String,Mmis Qoe,MnfrName,NonContract PunchOut,Null,PACKS_CONT_ID,pick Exp_Code,pick Exp_Desc,Po Create Date,Po Line Status,Po Lineno,Po Price,Po Status,Po Uom,PO_DATE,PO_QTY_CALC,PunchOut Detail,Qty in EA test,Req Date,Reqno,Requisitioner,Service End,Service Start,Shipto,SPEND % (for Trend),Unspsc Class,Unspsc Code,Unspsc Family,Unspsc Segment,Vend Name,VendCode
MOUNT SINAI WEST VILLAGE,2025,MEDLINE INDUSTRIES INC,"AMBULATORY SURGERY, 12152",OPEN,903079,"903079, UROLOGY",MOUNT SINAI WEST VILLAGE,Yes,Yes,A942216,BD,3/12/2025 12:00:00 AM,B1016769,GOODS,SILICONE UM FLY TRAY WITH FSD - COIA942216BRDA942216,ORAPOS,UROLOGY,BRDA942216,AMBULATORY SURGERY,12152,UROLOGY,PP-NS-2059,,SILICONE UM FLY TRAY WITH FSD - COI,903079,A942216,1,1,1,10,10,223.4,223.4,NF,True,NF,MELENDEZ REBECA,MELENDEZ REBECA,"UROLOGY 
 
BD",Y,325 W 15TH ST 1ST FL AMB SURG 1ST FLOOR AMBULATORY SURGER 1,"AMBULATORY SURGERY, 12152",True,MOUNT SINAI WEST VILLAGE,ACTIVE,CLOSED,EDI,TRUE,TRUE,223.412,MS CANCER CENTER WEST,MOUNT SINAI WEST VILLAGE,408-958-11-12152-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,223.4,1926475,BD,BD,NF,10,BD,No, ,NO,903079, UROLOGY,3/12/2025 12:00:00 AM,CLOSED,3-1-1,223.412,OPEN,CASE,3/12/2025 12:00:00 AM,1,NF,10,3/12/2025 12:00:00 AM,C1669,WARE PAUL,,,MS CANCER CENTER WEST - RECVG MAIN,223.412,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,4/14/2025 12:00:00 AM,M3085035,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,6,6,6,,,139.32,139.32,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 MED GP MC ED INTAKE,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,139.3194,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,139.32,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,4/14/2025 12:00:00 AM,CLOSED,35-1-1,23.2199,CLOSED,EACH,4/14/2025 12:00:00 AM,6,NF,,4/14/2025 12:00:00 AM,M45942,PAGAN CHANTELL,,,MOUNT SINAI HOSPITAL - RECVG MAIN,139.3194,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,5/10/2025 12:00:00 AM,M3097582,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,5,5,5,,,116.1,116.1,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 MED GP MC ED INTAKE,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,116.0995,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,116.1,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,5/10/2025 12:00:00 AM,CLOSED,35-1-1,23.2199,CLOSED,EACH,5/10/2025 12:00:00 AM,5,NF,,5/10/2025 12:00:00 AM,M52554,SPENCER STEPHEN,,,MOUNT SINAI HOSPITAL - RECVG MAIN,116.0995,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"BALANCE SHEET, 00000",CLOSED,119013,"119013, CENTRAL SERVICES",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,5/8/2025 12:00:00 AM,M3096764,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,CENTRAL SERVICES,BRDA303414A,BALANCE SHEET,00000,CENTRAL SERVICES,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,119013,A303414A,3,3,3,10,30,696.6,696.6,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"CENTRAL SERVICES 
 
BD",Y,Q STOREROOM,"BALANCE SHEET, 00000",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,696.597,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-000-11-00000-119013-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,696.6,8027729,BD,BD,NF,1,BD,No, ,NO,119013, CENTRAL SERVICES,5/8/2025 12:00:00 AM,CLOSED,10-1-1,232.199,CLOSED,CASE,5/8/2025 12:00:00 AM,3,NF,30,5/8/2025 12:00:00 AM,Q8717,PALMA-TEJEDA VANESSA,,,Q STOREROOM,696.597,NF,NF,NF,CENTRAL SERVICES,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 3W-MSQ, 10407",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,4/28/2025 12:00:00 AM,M3091266,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 3W-MSQ,10407,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10407 NSG STATION 3W 25-10 30TH AVE 3FL,"NURSING STATION 3W-MSQ, 10407",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.4398,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10407-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,4/28/2025 12:00:00 AM,CLOSED,11-1-1,23.2199,CLOSED,EACH,4/28/2025 12:00:00 AM,2,NF,,4/28/2025 12:00:00 AM,Q8159,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,46.4398,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"OPERATING ROOM SUITE, 12200",OPEN,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,2/7/2025 12:00:00 AM,M3053864,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,OPERATING ROOM SUITE,12200,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,10,20,438.8,438.8,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,12200 OR SEMI-LUM 25-10 30TH AVE 5TH FL,"OPERATING ROOM SUITE, 12200",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,438.8,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-12200-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,438.8,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/6/2025 12:00:00 AM,CLOSED,32-1-1,219.4,OPEN,CASE,2/7/2025 12:00:00 AM,2,NF,20,2/6/2025 12:00:00 AM,Q4933,PASION RENATO,,,MOUNT SINAI QUEENS - RECVG MAIN,438.8,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,7/11/2025 12:00:00 AM,M3121210,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,6,6,6,,,139.32,139.32,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 MED GP MC ED INTAKE,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,139.32,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,139.32,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,7/3/2025 12:00:00 AM,CLOSED,37-1-1,23.22,CLOSED FOR RECEIVING,EACH,7/11/2025 12:00:00 AM,6,NF,,7/3/2025 12:00:00 AM,M65427,PASTUIZACA NICOLLAS,,,MOUNT SINAI HOSPITAL - RECVG MAIN,139.32,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"EMERGENCY DEPARTMENT, 14100",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,3/25/2025 12:00:00 AM,M3075837,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,EMERGENCY DEPARTMENT,14100,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,8,8,8,,,185.76,185.76,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,14100 ED A1-218 25-10 30TH AVE 1FL,"EMERGENCY DEPARTMENT, 14100",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,185.7592,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-14100-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,185.76,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/25/2025 12:00:00 AM,CLOSED,24-1-1,23.2199,CLOSED FOR RECEIVING,EACH,3/25/2025 12:00:00 AM,8,NF,,3/25/2025 12:00:00 AM,Q6799,MOISES GABRIEL,,,MOUNT SINAI QUEENS - RECVG MAIN,185.7592,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,5/31/2025 12:00:00 AM,M3105959,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,4,4,4,,,92.88,92.88,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC ED ACUTE1 A,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,92.88,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,92.88,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,5/30/2025 12:00:00 AM,CLOSED,35-1-1,23.22,OPEN,EACH,5/31/2025 12:00:00 AM,4,NF,,5/30/2025 12:00:00 AM,M57091,PASTUIZACA NICOLLAS,,,MOUNT SINAI HOSPITAL - RECVG MAIN,92.88,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"BALANCE SHEET, 00000",CLOSED,119013,"119013, CENTRAL SERVICES",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,6/2/2025 12:00:00 AM,M3015005,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,CENTRAL SERVICES,BRDA303414A,BALANCE SHEET,00000,CENTRAL SERVICES,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,119013,A303414A,3,3,3,10,30,658.2,658.2,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"CENTRAL SERVICES 
 
BD",Y,Q STOREROOM,"BALANCE SHEET, 00000",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,658.2,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-000-11-00000-119013-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,658.2,8027729,BD,BD,NF,1,BD,No, ,NO,119013, CENTRAL SERVICES,11/12/2024 12:00:00 AM,CLOSED,17-1-1,219.4,CLOSED,CASE,6/2/2025 12:00:00 AM,3,NF,30,11/12/2024 12:00:00 AM,Q1676,PALMA-TEJEDA VANESSA,,,Q STOREROOM,658.2,NF,NF,NF,CENTRAL SERVICES,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"OPERATING ROOM SUITE, 12200",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,4/9/2025 12:00:00 AM,M3083072,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,OPERATING ROOM SUITE,12200,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,1,1,1,10,10,232.2,232.2,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,12200 OR SEMI-LUM 25-10 30TH AVE 5TH FL,"OPERATING ROOM SUITE, 12200",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,232.199,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-12200-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,232.2,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,4/9/2025 12:00:00 AM,CLOSED,1-1-1,232.199,CLOSED,CASE,4/9/2025 12:00:00 AM,1,NF,10,4/9/2025 12:00:00 AM,Q7445,PASION RENATO,,,MOUNT SINAI QUEENS - RECVG MAIN,232.199,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING LABOR & DELIV KP 2-MSH, 10263",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,3/25/2025 12:00:00 AM,M3072010,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA942214,ORAPOS,UROLOGY,BRDA942214,NURSING LABOR & DELIV KP 2-MSH,10263,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,5,5,5,10,50,1117,1117,NF,True,NF,ANDERSON   MRS. DEBORAH,"ANDERSON, MRS. DEBORAH","UROLOGY 
 
BD",Y,10263 MC KP2 L&D EAST,"NURSING LABOR & DELIV KP 2-MSH, 10263",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,1117,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-10263-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,1117,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,3/17/2025 12:00:00 AM,CLOSED,61-1-1,223.4,OPEN,CASE,3/25/2025 12:00:00 AM,5,NF,50,3/17/2025 12:00:00 AM,M38830,CARTER MILES,,,MOUNT SINAI HOSPITAL - RECVG MAIN,1117,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI HOSPITAL,2025,MEDLINE INDUSTRIES INC,"NURSING EMERGENCY SERVICES, 12001",OPEN,903079,"903079, UROLOGY",MOUNT SINAI HOSPITAL,Yes,Yes,A303414A,BD,5/28/2025 12:00:00 AM,M3104625,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING EMERGENCY SERVICES,12001,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,6,6,6,,,139.32,139.32,NF,True,NF,DIAZ VANESSA,DIAZ VANESSA,"UROLOGY 
 
BD",Y,12001 GPMC ED ACUTE1 A,"NURSING EMERGENCY SERVICES, 12001",True,MOUNT SINAI HOSPITAL,ACTIVE,CLOSED,EDI,TRUE,TRUE,139.32,MOUNT SINAI HOSPITAL,MOUNT SINAI HOSPITAL,101-101-11-12001-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,139.32,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,5/28/2025 12:00:00 AM,CLOSED,34-1-1,23.22,OPEN,EACH,5/28/2025 12:00:00 AM,6,NF,,5/28/2025 12:00:00 AM,M56385,PASTUIZACA NICOLLAS,,,MOUNT SINAI HOSPITAL - RECVG MAIN,139.32,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 2-MSQ, 10405",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,2/12/2025 12:00:00 AM,M3055954,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 2-MSQ,10405,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,43.88,43.88,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10405 NSG STATION 2 25-10 30TH AVE 2FL,"NURSING STATION 2-MSQ, 10405",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,43.88,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10405-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,43.88,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,2/11/2025 12:00:00 AM,CLOSED,11-1-1,21.94,CLOSED FOR RECEIVING,EACH,2/12/2025 12:00:00 AM,2,NF,,2/11/2025 12:00:00 AM,Q5181,RUIZ JUNIOR NORMAN,,,MOUNT SINAI QUEENS - RECVG MAIN,43.88,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"OPERATING ROOM SUITE, 12200",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,5/28/2025 12:00:00 AM,M3104124,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,OPERATING ROOM SUITE,12200,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,1,1,1,10,10,232.2,232.2,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,12200 OR SEMI-LUM 25-10 30TH AVE 5TH FL,"OPERATING ROOM SUITE, 12200",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,232.199,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-12200-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,232.2,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,5/27/2025 12:00:00 AM,CLOSED,12-1-1,232.199,CLOSED,CASE,5/28/2025 12:00:00 AM,1,NF,10,5/27/2025 12:00:00 AM,Q9299,PASION RENATO,,,MOUNT SINAI QUEENS - RECVG MAIN,232.199,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
MOUNT SINAI QUEENS,2025,MEDLINE INDUSTRIES INC,"NURSING STATION 2-MSQ, 10405",CLOSED,903079,"903079, UROLOGY",MOUNT SINAI QUEENS,Yes,Yes,A303414A,BD,6/11/2025 12:00:00 AM,M3109138,GOODS,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLEA303414ABRDA303414A,ORAPOS,UROLOGY,BRDA303414A,NURSING STATION 2-MSQ,10405,UROLOGY,PP-NS-2059,,TRAY CATHETERIZATION COMPLETE CARE LUBRI-SIL IC STATLOCK SURESTEP 14FR FOLEY URINE METER STERILE LATEX FREE DISPOSABLE,903079,A303414A,2,2,2,,,46.44,46.44,NF,True,NF,GADSDEN CHONTE,GADSDEN CHONTE,"UROLOGY 
 
BD",Y,10405 NSG STATION 2 25-10 30TH AVE 2FL,"NURSING STATION 2-MSQ, 10405",True,MOUNT SINAI QUEENS,ACTIVE,CLOSED,EDI,TRUE,TRUE,46.44,MOUNT SINAI QUEENS,MOUNT SINAI QUEENS,102-107-11-10405-903079-00000000000-000-0000-000-00000-00000----,False,PP-NS-2059,Yes,46.44,8027729,BD,BD,NF,1,BD,No, ,NO,903079, UROLOGY,6/6/2025 12:00:00 AM,CLOSED,8-1-1,23.22,CLOSED FOR RECEIVING,EACH,6/11/2025 12:00:00 AM,2,NF,,6/6/2025 12:00:00 AM,Q9788,CANDELIER ELEANA,,,MOUNT SINAI QUEENS - RECVG MAIN,46.44,NF,NF,NF,UROLOGY,MEDLINE INDUSTRIES INC,12422
